Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,DatasetYear,SourceFile
80.0,2.128925e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,14.091619,2.3486032,532231.25,1.0637992e+06,2.12793e+06,3.0,2.128925e+06,532231.25,1.0637992e+06,2.12793e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.3486032,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.692555e+06,3.0,6.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1933.5,2201.0784,6869.496,5.3174047,211569.38,593606.7,1.680639e+06,25.0,11486.0,5743.0,7896.9688,11327.0,159.0,1.69253e+06,338506.0,750291.56,1.680639e+06,35.0,0.0,0.0,0.0,0.0,72.0,132.0,1.7724682,3.5449364,0.0,5840.0,1162.7,1918.7954,3.681776e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.8889,8.666667,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
54736.0,7.349851e+06,1.0,5.0,1375.0,24.0,1375.0,1375.0,1375.0,0.0,6.0,0.0,4.8,2.6832817,190.344,0.81634307,1.4699702e+06,3.2679272e+06,7.315788e+06,947.0,0.0,0.0,0.0,0.0,0.0,7.346798e+06,1.8366995e+06,3.6527428e+06,7.315788e+06,947.0,1.0,0.0,0.0,0.0,20.0,112.0,0.13605718,0.6802859,0.0,1375.0,396.2857,668.5927,447016.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,462.33334,1375.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1375.0,5.0,24.0,229.0,0.0,0.0,20.0,34063.0,0.0,34063.0,34063.0,7.315788e+06,0.0,7.315788e+06,7.315788e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.0119751e+07,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.3716,0.39526665,3.3732502e+06,5.8417595e+06,1.01e+07,3.0,1.01e+07,3.3732502e+06,5.8417595e+06,1.01e+07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.39526665,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1018.0,0.0,1018.0,1018.0,1.01e+07,0.0,1.01e+07,1.01e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,9.553763e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5120993,0.4186832,3.1845878e+06,5.5150015e+06,9.552763e+06,4.0,9.553763e+06,3.1845878e+06,5.5150015e+06,9.552763e+06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.4186832,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1000.0,0.0,1000.0,1000.0,9.552763e+06,0.0,9.552763e+06,9.552763e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,279845.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,2320.2,2436.833,41548.0,28.587254,39977.855,101120.57,269158.0,1.0,9777.0,4888.5,6911.9688,9776.0,1.0,279726.0,69931.5,132889.84,269158.0,159.0,0.0,0.0,0.0,0.0,72.0,112.0,10.720221,17.867033,0.0,5840.0,1291.8889,2110.9507,4.456113e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,30976.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2320.2,3668.897,375355.12,258.26447,4425.143,10829.907,28976.0,94.0,30008.0,15004.0,19892.328,29070.0,938.0,30882.0,7720.5,14860.055,30010.0,192.0,0.0,0.0,0.0,0.0,72.0,112.0,96.849174,161.41528,0.0,8760.0,1291.8889,2866.6074,8.217438e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.213219e+06,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,7300.0,0.0,2320.2,3022.508,9583.596,6.594028,173317.0,449232.75,1.19194e+06,49.0,20849.0,10424.5,14302.648,20538.0,311.0,1.212946e+06,303236.5,592547.3,1.19194e+06,188.0,0.0,0.0,0.0,0.0,72.0,112.0,2.4727604,4.1212673,0.0,7300.0,1291.8889,2460.653,6.054813e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
20476.0,8.081864e+06,1.0,5.0,6.0,30.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4.4544177,0.742403,1.6163728e+06,3.6042382e+06,8.063824e+06,1.0,0.0,0.0,0.0,0.0,0.0,8.075844e+06,2.018961e+06,4.0299128e+06,8.063824e+06,1.0,0.0,0.0,0.0,0.0,20.0,100.0,0.12373383,0.61866915,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,30.0,229.0,0.0,0.0,20.0,18040.0,0.0,18040.0,18040.0,8.063824e+06,0.0,8.063824e+06,8.063824e+06,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,2.955075e+06,6.0,0.0,36.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.182432,2.0304053,591015.0,1.3204218e+06,2.953057e+06,1.0,2.955075e+06,591015.0,1.3204218e+06,2.953057e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,2.0304053,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,256.0,-1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,924909.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,12577.453,7.568312,154151.5,377290.3,924292.0,6.0,591.0,295.5,348.60364,542.0,49.0,924900.0,308300.0,533464.8,924292.0,6.0,0.0,0.0,0.0,0.0,72.0,92.0,3.2435622,4.32475,0.0,11595.0,1454.125,4097.5376,1.68e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,6.254452e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.796583,0.79943055,1.563613e+06,3.1265648e+06,6.25346e+06,1.0,6.254452e+06,1.563613e+06,3.1265648e+06,6.25346e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.79943055,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,992.0,0.0,992.0,992.0,6.25346e+06,0.0,6.25346e+06,6.25346e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.274096e+06,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,9130.3955,7.063832,159262.0,450030.34,1.27303e+06,2.0,931.0,465.5,654.0738,928.0,3.0,1.274079e+06,254815.8,569199.2,1.27303e+06,2.0,0.0,0.0,0.0,0.0,72.0,132.0,2.3546107,4.7092214,0.0,4380.0,1163.3,1903.9626,3.6250738e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,173422.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2900.25,4128.3193,67044.55,40.363968,28903.666,57794.35,144636.0,18.0,28582.0,14291.0,19681.61,28208.0,374.0,173387.0,57795.668,76532.836,144636.0,186.0,0.0,0.0,0.0,0.0,72.0,92.0,17.298843,23.065125,0.0,8760.0,1453.375,3113.9526,9.696701e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5.717873e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.197365,0.6995608,1.9059576e+06,3.3012112e+06,5.717868e+06,1.0,5.717873e+06,1.9059576e+06,3.3012112e+06,5.717868e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.6995608,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,5.0,0.0,5.0,5.0,5.717868e+06,0.0,5.717868e+06,5.717868e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,2.083947e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,14.39576,2.3992932,520986.75,1.04064556e+06,2.081955e+06,333.0,2.083947e+06,520986.75,1.04064556e+06,2.081955e+06,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.3992932,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,6.277889e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.7786765,0.7964461,1.5694722e+06,3.1349245e+06,6.271857e+06,1.0,6.277889e+06,1.5694722e+06,3.1349245e+06,6.271857e+06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.7964461,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,6032.0,0.0,6032.0,6032.0,6.271857e+06,0.0,6.271857e+06,6.271857e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,3.235942e+06,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.4166965,1.236116,1.0786474e+06,1.8656121e+06,3.23287e+06,3.0,3.235942e+06,1.0786474e+06,1.8656121e+06,3.23287e+06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.236116,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,743077.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,2320.2,2207.3413,15647.1,10.766045,106153.86,273874.4,727118.0,21.0,15337.0,7668.5,10291.939,14946.0,391.0,743056.0,185764.0,360973.12,727118.0,163.0,0.0,0.0,0.0,0.0,72.0,112.0,4.0372667,6.728778,0.0,4380.0,1291.8889,1980.7102,3.923213e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,974721.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,2320.2,2207.3413,11928.542,8.207477,139245.86,364334.6,965451.0,45.0,8853.0,4426.5,5469.471,8294.0,559.0,974676.0,243669.0,481205.53,965451.0,158.0,0.0,0.0,0.0,0.0,72.0,112.0,3.0778039,5.129673,0.0,4380.0,1291.8889,1980.7102,3.923213e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666667,2320.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,19911.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,8760.0,0.0,2900.25,4128.3193,583948.56,351.56445,3318.5,6654.013,16884.0,146.0,18019.0,9009.5,11342.7,17030.0,989.0,19765.0,6588.3335,10016.375,18154.0,740.0,0.0,0.0,0.0,0.0,72.0,92.0,150.67049,200.89398,0.0,8760.0,1453.375,3113.9526,9.696701e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666667,2900.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,90930.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,127933.58,98.977234,11366.25,31826.855,90133.0,3.0,495.0,247.5,345.7752,492.0,3.0,90848.0,18169.6,40229.145,90133.0,15.0,0.0,0.0,0.0,0.0,72.0,132.0,32.992413,65.984825,0.0,4380.0,1163.3,1903.9626,3.6250738e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5.602494e+06,4.0,2.0,12.0,0.0,6.0,0.0,3.0,3.4641016,0.0,0.0,0.0,0.0,2.1419032,1.0709516,1.1204988e+06,1.981838e+06,4.581562e+06,3.0,5.602494e+06,1.867498e+06,2.4005915e+06,4.581562e+06,22376.0,998643.0,998643.0,0.0,998643.0,998643.0,0.0,0.0,0.0,0.0,104.0,64.0,0.71396774,0.35698387,0.0,6.0,1.7142857,2.9277003,8.571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,0.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,9.585979e+06,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.1295707,0.5215951,2.3964948e+06,4.792237e+06,9.58485e+06,327.0,9.585979e+06,2.3964948e+06,4.792237e+06,9.58485e+06,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5215951,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1129.0,0.0,1129.0,1129.0,9.58485e+06,0.0,9.58485e+06,9.58485e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,319457.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1934.5,2558.3962,36414.918,28.172806,39932.125,112436.7,318198.0,1.0,984.0,492.0,511.9453,854.0,130.0,319419.0,63883.8,142166.56,318198.0,1.0,0.0,0.0,0.0,0.0,72.0,132.0,9.390935,18.78187,0.0,5840.0,1163.3,2151.1873,4.627607e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
21507.0,4.952793e+06,1.0,6.0,6.0,36.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,8.480063,1.4133439,825465.5,2.0173754e+06,4.943414e+06,4.0,0.0,0.0,0.0,0.0,0.0,4.950902e+06,990180.4,2.2099258e+06,4.943414e+06,4.0,0.0,0.0,0.0,0.0,20.0,120.0,0.20190628,1.2114377,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.857143,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,36.0,229.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,7.231867e+07,8.0,6.0,56.0,11601.0,20.0,0.0,7.0,5.656854,4380.0,0.0,1933.5,1757.7899,161.18935,0.19358762,5.562975e+06,1.79e+07,6.48e+07,1.0,7.23e+07,1.03e+07,2.42e+07,6.48e+07,1.0,58682.0,11736.4,15942.026,31056.0,14.0,0.0,0.0,0.0,0.0,172.0,132.0,0.1106215,0.08296612,0.0,4380.0,777.5333,1434.5717,2.0579959e+06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.0714,7.0,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,20.0,2023.0,0.0,2023.0,2023.0,3.61e+07,4.05e+07,6.48e+07,7.482788e+06,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,75410.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1933.5,1757.7899,154183.8,119.347565,9426.25,19224.07,53493.0,4.0,20987.0,10493.5,14834.394,20983.0,4.0,75305.0,15061.0,23283.324,53493.0,49.0,0.0,0.0,0.0,0.0,72.0,132.0,39.782524,79.56505,0.0,4380.0,1162.7,1645.2418,2.7068205e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.8889,8.666667,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,793468.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,7215.0,0.0,2321.4,3327.7698,14660.957,10.082322,113352.57,299534.56,792633.0,13.0,624.0,312.0,330.92596,546.0,78.0,793450.0,198362.5,396180.44,792633.0,13.0,0.0,0.0,0.0,0.0,72.0,112.0,3.780871,6.301451,0.0,7215.0,1292.5555,2650.5857,7.0256045e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.0303737e+07,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.911565,0.48526084,2.5759342e+06,5.151208e+06,1.03e+07,3.0,1.03e+07,2.5759342e+06,5.151208e+06,1.03e+07,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.48526084,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,991.0,0.0,991.0,991.0,1.03e+07,0.0,1.03e+07,1.03e+07,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,1.777456e+06,3.0,6.0,26.0,11601.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1933.5,1757.7899,6541.3716,5.0634165,222182.0,618282.56,1.752211e+06,15.0,24480.0,12240.0,17131.783,24354.0,126.0,1.777356e+06,355471.2,780871.94,1.752211e+06,15.0,0.0,0.0,0.0,0.0,72.0,132.0,1.6878055,3.375611,0.0,4380.0,1162.7,1645.2418,2.7068205e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.8889,8.666667,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,984086.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,4380.0,0.0,1934.5,2177.345,11821.121,9.145542,123010.75,347480.12,982980.0,2.0,827.0,413.5,501.3387,768.0,59.0,984009.0,196801.8,439487.16,982980.0,2.0,0.0,0.0,0.0,0.0,72.0,132.0,3.0485141,6.0970283,0.0,4380.0,1163.3,1903.9626,3.6250738e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,155126.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,10220.0,0.0,2321.4,4455.1826,74990.66,51.57098,22160.857,58251.727,154263.0,1.0,629.0,314.5,318.90515,540.0,89.0,155005.0,38751.25,77008.18,154263.0,1.0,0.0,0.0,0.0,0.0,72.0,112.0,19.339117,32.231865,0.0,10220.0,1292.5555,3378.299,1.14e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2017,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
